long,lat,name,info
-75.649466,39.6736333,"REI Store-Newark,DE","2300 Fashion Center Blvd, Newark,DE 19702, (302) 369-1938"
-81.5317,30.25355,"REI Store-Jacksonville,FL","4862 Big Island Drive, Jacksonville,FL 32246, (904) 996-1613"
-81.364663,28.60113,"REI Store-Winter Park,FL","430 N Orlando Ave, Winter Park,FL 32789, (407) 647-0731"
-84.30545,34.0422,"REI Store-Alpharetta,GA","7531 North Point Pkwy, Alpharetta,GA 30022, (770) 998-2622"
-84.349433,33.930267,"REI Store-Atlanta,GA","1165 Perimeter Ctr W [Ste 200], Atlanta,GA 30338, (770) 901-9200"
-84.320428,33.839827,"REI Store-Atlanta,GA","1800 Northeast Expy NE, Atlanta,GA 30329, (404) 633-6508"
-83.98836,34.062993,"REI Store-Buford,GA","1600 Mall of Georgia Blvd, Buford,GA 30519, (770) 831-0676"
-84.571783,34.006966,"REI Store-Kennesaw,GA","740 Barrett Parkway, Kennesaw,GA 30144, (770) 425-4480"
-93.7870512,41.5591879,"REI Store-West Des Moines,IA","5901 Mills Civic Pkwy, West Des Moines,IA 50266, (515) 221-1938"
-116.285532,43.61122,"REI Store-Boise,ID","8300 E Emerald St, Boise,ID 83704, (208) 322-1141"
-87.648183,41.907933,"REI Store-Lincoln Park,IL","1466 North Halsted Street, Lincoln Park,IL 60642, (312) 951-6020"
-87.79955,42.1054,"REI Store-Northbrook,IL","888 Willow Rd, Northbrook,IL 60062, (847) 480-1938"
-87.975232,41.846266,"REI Store-Oakbrook Terrace,IL","17W160 22nd St, Oakbrook Terrace,IL 60181, (630) 574-7700"
-87.9337557,42.2096495,"REI Store-Vernon Hills,IL","901 N Milwaukee Ave, Vernon Hills,IL 60061, (847) 573-0356"
-86.074033,39.9105,"REI Store-Castleton,IN","8490 Castleton Corner Dr, Castleton,IN 46250, (317) 585-1938"
-94.65755,38.882983,"REI Store-Overland Park,KS","6281 W 135th St, Overland Park,KS 66223, (913) 402-1938"
-71.102777,42.343746,"REI Store-Boston,MA","401 Park Dr, Boston,MA 02215, (617) 236-0746"
-71.395446,42.305156,"REI Store-Framingham,MA","375 Cochituate Rd, Framingham,MA 01701, (508) 270-6325"
-70.907008,42.180298,"REI Store-Hingham,MA","98 Derby St, Hingham,MA 02043, (781) 740-9430"
-71.086344,42.526038,"REI Store-Reading,MA","279 Salem St, Reading,MA 01867, (781) 944-5103"
-76.811076,39.197986,"REI Store-Columbia,MD","6100 Dobbin Road, Columbia,MD 21045, (410) 872-1742"
-77.11587,39.050849,"REI Store-North Bethesda,MD","910 Rose Avenue, North Bethesda,MD 20852, (301) 770-1751"
-76.626991,39.438091,"REI Store-Timonium,MD","63 W Aylesbury Rd, Timonium,MD 21093, (410) 252-5920"
-83.7586,42.246433,"REI Store-Ann Arbor,MI","970 West Eisenhower Parkway, Ann Arbor,MI 48103, (734) 827-1938"
-83.432627,42.414504,"REI Store-Northville,MI","17559 Haggerty Rd, Northville,MI 48168, (248) 347-2100"
-83.132002,42.56273,"REI Store-Troy,MI","766 E Big Beaver Rd, Troy,MI 48083, (248) 689-4402"
-93.288869,44.859653,"REI Store-Bloomington,MN","750 W American Blvd, Bloomington,MN 55420, (952) 884-4315"
-93.426036,45.09062,"REI Store-Maple Grove,MN","11581 Fountains Drive, Maple Grove,MN 55369, (763) 493-7861"
-93.182811,45.015139,"REI Store-Roseville,MN","1955 County Rd B2 W, Roseville,MN 55113, (651) 635-0211"
-90.346742,38.625975,"REI Store-St Louis,MO","1703 S Brentwood Blvd, St Louis,MO 63144, (314) 918-1004"
-111.050275,45.683547,"REI Store-Bozeman,MT","2220 Tschache Street, Bozeman,MT 59718, 406-587-1938"
-114.30123,48.1762,"REI Store-Kalispell,MT","2270 Highway 93 North, Kalispell,MT 59901, (406) 755-4839"
-114.040408,46.895331,"REI Store-Missoula,MT","3275 N Reserve St [Ste K2], Missoula,MT 59808, (406) 541-1938"
-82.5539,35.4851,"REI Store-Asheville,NC","31 Schenck Parkway, Asheville,NC 28803, (828) 687-0918"
-78.74541666,35.76395,"REI Store-Cary,NC","1751 Walnut Street, Cary,NC 27511, (919) 460-9995"
-80.857383,35.347817,"REI Store-Charlotte,NC","9755 Northlake Centre Pkwy, Charlotte,NC 28216, (704) 921-0320"
-78.938256,35.903623,"REI Store-Durham,NC","6911 Fayetteville Road, Durham,NC 27713, (919) 806-3442"
-79.8406,36.0864,"REI Store-Greensboro,NC","3334 West Friendly Avenue, Greensboro,NC 27410, (336) 323-3117"
-80.8786,35.0785,"REI Store-Pineville,NC","11067 Carolina Place Parkway, Pineville,NC 28134, (704) 341-7405"
-78.645446,35.835933,"REI Store-Raleigh,NC","4291 The Circle at North Hills, Raleigh,NC 27609, (919) 571-5031"
-74.366715,40.800109,"REI Store-East Hanover,NJ","280 State Route 10, East Hanover,NJ 07936, (973) 581-1938"
-74.684816,40.29675,"REI Store-Lawrenceville,NJ","3371 US Highway 1 [Mercer Mall], Lawrenceville,NJ 08648, (609) 750-1938"
-74.92209,39.880909,"REI Store-Marlton,NJ","501 Route 73 South, Marlton,NJ 08053, (856) 810-1938"
-74.059581,40.914905,"REI Store-Paramus,NJ","2200 Bergen Town Center, Paramus,NJ 07652, (201) 226-1560"
-106.608808,35.13529,"REI Store-Albuquerque,NM","1550 Mercantile Ave NE, Albuquerque,NM 87107, (505) 247-1191"
-105.941917,35.683633,"REI Store-Santa Fe,NM","500 Market Street, Santa Fe,NM 87501, (505) 982-3557"
-115.085183,36.021867,"REI Store-Henderson,NV","2220 Village Walk Drive, Henderson,NV 89052, (702) 896-7111"
-115.288317,36.1664,"REI Store-Las Vegas,NV","710 S Rampart Blvd, Las Vegas,NV 89145, (702) 951-4488"
-119.786101,39.503394,"REI Store-Reno,NV","2225 Harvard Way, Reno,NV 89502, (775) 828-9090"
-73.616681,40.773517,"REI Store-Carle Place,NY","144 Glen Cove Road, Carle Place,NY 11514, (516) 873-8540"
-73.983534,40.716803,"REI Store-New York,NY","303 Lafayette Street, New York,NY 10012, (212) 680-1938"
-77.615052,43.110825,"REI Store-Rochester,NY","450 E Henrietta Rd, Rochester,NY 14620, (585) 242-0787"
-73.850113,40.966679,"REI Store-Yonkers,NY","49 Fitzgerald Street, Yonkers,NY 10710, (914) 410-9500"
-73.3403468,40.7014436,"REI Store-Beachwood,OH","411 Park Ave, Beachwood,OH 44122, (216) 591-9770"
-84.44618333,39.14815,"REI Store-Cincinnati,OH","2643 Edmondson Road, Cincinnati,OH 45209, (513) 924-1938"
-82.908316,40.0551833,"REI Store-Columbus,OH","4150 Worth Avenue, Columbus,OH 43219, (614) 475-1938"
-83.09063333,40.0986,"REI Store-Columbus,OH","6424 Sawmill Road, Columbus,OH 43235, (614) 799-1938"
-121.315483,44.045605,"REI Store-Bend,OR","380 Powerhouse Dr, Bend,OR 97702, (541) 385-0594"
-123.098701,44.056566,"REI Store-Eugene,OR","306 Lawrence St, Eugene,OR 97401, (541) 465-1800"
-122.877435,45.537054,"REI Store-Hillsboro,OR","2235 NW Allie Avenue, Hillsboro,OR 97124, (503) 617-6072"
-123.00008,45.00816666,"REI Store-Keizer,OR","6035 Ulali Drive NE, Keizer,OR 97303, (503) 393-0909"
-122.882033,42.34305,"REI Store-Medford,OR","85 Rossanley Drive, Medford,OR 97501, (541) 732-1938"
-122.5790541,45.435642,"REI Store-Portland,OR","12160 SE 82nd Ave, Portland,OR 97086, (503) 659-1156"
-122.685321,45.528754,"REI Store-Portland,OR","1405 NW Johnson St, Portland,OR 97209, (503) 221-1938"
-122.751667,45.394433,"REI Store-Tualatin,OR","7410 SW Bridgeport Rd, Tualatin,OR 97224, (503) 624-8600"
-75.289532,40.095057,"REI Store-Conshohocken,PA","200 W Ridge Pike [Ste 115], Conshohocken,PA 19428, (610) 940-0809"
-75.3686886,40.0955006,"REI Store-King of Prussia,PA","161 Town Square Place, King of Prussia,PA 19406, (484) 231-1703"
-80.149525,40.439908,"REI Store-Pittsburgh,PA","600 Settlers Ridge Center Drive, Pittsburgh,PA 15205, (412) 747-1180"
-79.965938,40.427906,"REI Store-Pittsburgh,PA","412 S 27th Street, Pittsburgh,PA 15203, (412) 488-9410"
-71.458683,41.753367,"REI Store-Cranston,RI","22 Chapel View Blvd, Cranston,RI 2920, (401) 275-5250"
-82.300638,34.827452,"REI Store-Greenville,SC","1140 Woodruff Road, Greenville,SC 29607, (864) 297-0588"
-86.790969,36.029934,"REI Store-Brentwood,TN","261 Franklin Rd, Brentwood,TN 37027, (615) 376-4248"
-85.15233,35.04303,"REI Store-Chattanooga,TN","2507 Lifestyle Way, Chattanooga,TN 37421, (423) 485-1249"
-84.01495,35.93415,"REI Store-Knoxville,TN","6700 Papermill Drive, Knoxville,TN 37919, (865) 584-1938"
-89.8664561,35.1032686,"REI Store-Memphis,TN","5897 Poplar Avenue, Memphis TN 38119, (901) 683-9173"
-97.740985,30.390375,"REI Store-Austin,TX","9901 N Capitol of Texas Hwy, Austin,TX 78759, (512) 343-5550"
-97.7539,30.2716,"REI Store-Austin,TX","601 N Lamar Blvd, Austin,TX 78703, (512) 482-3357"
-96.76325,32.86585,"REI Store-Dallas,TX","5929 E Northwest Hwy, Dallas,TX 75231, (214) 368-1938"
-97.4135438,32.6984132,"REI Store-Fort Worth,TX","5924 Convair Dr, Fort Worth,TX 76109, (817) 732-9539"
-95.1492353,29.5478081,"REI Store-Friendswood,TX","18750 Gulf Freeway, Friendswood,TX 77546, (281) 488-0083"
-95.541875,29.955615,"REI Store-Houston,TX","17717 Tomball Parkway, Houston,TX 77064, (832) 237-8833"
-95.501719,29.737854,"REI Store-Houston,TX","7538 Westheimer Rd, Houston,TX 77063, (713) 353-2582"
-96.794545,33.030961,"REI Store-Plano,TX","2424 Preston Road, Plano,TX 75093, (972) 985-2241"
-97.688867,30.558317,"REI Store-Round Rock,TX","201 University Oaks Blvd, Round Rock,TX 78664, (512) 255-1938"
-98.5827333,29.54881666,"REI Store-San Antonio,TX","11745 IH-10 West [Suite 110], San Antonio,TX 78230, (210) 877-2329"
-97.13575,32.9402,"REI Store-Southlake,TX","1011 E Southlake Blvd, Southlake,TX 76092, (817) 416-0948"
-111.801036,40.699735,"REI Store-Salt Lake City,UT","3285 E 3300 S, Salt Lake City,UT 84109, (801) 486-2100"
-111.895689,40.559128,"REI Store-Sandy,UT","230 W 10600 S [Ste 1700], Sandy,UT 84070, (801) 501-0850"
-77.123908,38.848382,"REI Store-Bailey's Crossroads,VA","3509 Carlin Springs Rd, Bailey's Crossroads,VA 22041, (703) 379-9400"
-77.357825,38.857848,"REI Store-Fairfax,VA","11950 Grand Commons Ave, Fairfax,VA 22030, (571) 522-6568"
-77.583565,37.633573,"REI Store-Glen Allen,VA","2020 Old Brick Rd, Glen Allen,VA 23060, (804) 360-1381"
-77.228583,38.918616,"REI Store-McLean,VA","8209 Watson St, McLean,VA 22102, (703) 506-1938"
-76.1359962,36.8467587,"REI Store-Virginia Beach,VA","350 Independence Blvd, Virginia Beach,VA 23462, (757) 687-1938"
-77.287216,38.626816,"REI Store-Woodbridge,VA","15200 Potomac Town Place [Suite 140], Woodbridge,VA 22191, (703) 583-1938"
-122.1848,47.61361,"REI Store-Bellevue,WA","410 116th Ave NE, Bellevue,WA 98004, (425) 455-1938"
-122.470524,48.730873,"REI Store-Bellingham,WA","400 36th St, Bellingham,WA 98225, (360) 647-8955"
-122.0489,47.5417,"REI Store-Issaquah,WA","735 Northwest Gilman, Issaquah,WA 98027, (425) 313-1660"
-119.159176,46.210589,"REI Store-Kennewick,WA","129 N Ely St, Kennewick,WA 99336, (509) 734-8989"
-122.273594,47.83189,"REI Store-Lynnwood,WA","3000 184th St SW [Ste 952], Lynnwood,WA 98037, (425) 640-6200"
-122.933419,47.033476,"REI Store-Olympia,WA","625 Black Lake Blvd SW, Olympia,WA 98502, (360) 786-1938"
-122.330305,47.620004,"REI Store-Seattle Flagship,WA","222 Yale Ave N, Seattle Flagship,WA 98109, (206) 223-1944"
-122.68856,47.66253333,"REI Store-Silverdale,WA","10903 NW Myhre Pl, Silverdale,WA 98383, (360) 337-1938"
-117.427084,47.667514,"REI Store-Spokane,WA","1125 N Monroe St, Spokane,WA 99201, (509) 328-9900"
-122.468337,47.222067,"REI Store-Tacoma,WA","3825 S Steele St, Tacoma,WA 98409, (253) 671-1938"
-122.254156,47.457413,"REI Store-Tukwila,WA","240 Andover Park W, Tukwila,WA 98188, (206) 248-1938"
-88.073253,43.089217,"REI Store-Brookfield,WI","13100 W Capitol Dr, Brookfield,WI 53005, (262) 783-6150"
-89.512083,43.057593,"REI Store-Madison,WI","7483 W Towne Way, Madison,WI 53719, (608) 833-6680"
