long,lat,name,info
-116.3945,33.721647,"Dicks Sporting Goods-Palm Desert,CA","[Westfield Palm Desert], 72-840 Highway 111, Palm Desert,CA 92260, (760) 340-3526"
-118.1537247,34.6032562,"Dicks Sporting Goods-Palmdale,CA","[Antelope Valley Mall], 1301 W Rancho Vista Blvd, Palmdale,CA 93550, (661) 225-8019"
-118.080796,34.150112,"Dicks Sporting Goods-Pasadena,CA","[Hastings Village], 3359 E Foothill Boulevard, Pasadena,CA 91107, (626) 351-1843"
-122.630139,38.243715,"Dicks Sporting Goods-Petaluma,CA","[East Washington Place], 401 Kenilworth Dr, Petaluma,CA 94952, (707) 763-3750"
-122.0583496,37.9421806,"Dicks Sporting Goods-Pleasant Hill,CA","[The Crossroads], 2314 Monument Blvd, Pleasant Hill,CA 94523, (925) 222-3508"
-122.354464,40.592993,"Dicks Sporting Goods-Redding,CA","[Redding Hilltop Center], 875 Browning Street, Redding,CA 96003, (530) 221-1399"
-121.2657798,38.7821979,"Dicks Sporting Goods-Roseville,CA","[Stanford Ranch Crossing], 6740 Stanford Ranch Rd, Roseville,CA 95678, (916) 749-1685"
-121.4959641,38.4784622,"Dicks Sporting Goods-Sacramento,CA","[Delta Shores], 8214 Delta Shores Circle South, Sacramento,CA 95832, (916) 647-0160"
-121.6677,36.699201,"Dicks Sporting Goods-Salinas,CA","[Westridge Center], 1223 N Davis Road, Salinas,CA 93907, (831) 751-9019"
-117.208719,32.753041,"Dicks Sporting Goods-San Diego,CA","[Sports Arena Square], 3265 Sports Arena Blvd, San Diego,CA 92110, (619) 523-0975"
-121.845203,37.249574,"Dicks Sporting Goods-San Jose,CA","[Sunrise Plaza], 680 Blossom Hill Rd, San Jose,CA 95123, (408) 300-5212"
-120.687696,35.25313,"Dicks Sporting Goods-San Luis Obispo,CA","[Prefumo Creek Commons], 11970 Los Osos Valley Road, San Luis Obispo,CA 93405, (805) 545-0740"
-118.50543,34.415643,"Dicks Sporting Goods-Santa Clarita,CA","[Soledad Crossing], 26591 Carl Boyer Drive, Santa Clarita,CA 91350, (661) 253-9231"
-120.4226434,34.9237792,"Dicks Sporting Goods-Santa Maria,CA","[Enos Ranch], 775 E Betteravia Rd, Santa Maria,CA 93454, (805) 863-9065"
-122.72747,38.45605,"Dicks Sporting Goods-Santa Rosa,CA","[Coddingtown Mall], 1975 Cleveland Ave, Santa Rosa,CA 95401, (707) 763-3750"
-121.3153321,37.9983348,"Dicks Sporting Goods-Stockton,CA","[Sherwood Mall], 5354 Pacific Ave, Stockton,CA 95207, (209) 992-5745"
-122.029235,37.366673,"Dicks Sporting Goods-Sunnyvale,CA","[El Camino Real], 125 East El Camino Real, Sunnyvale,CA 94087, (480) 498-4293"
-118.8835454,34.1824603,"Dicks Sporting Goods-Thousand Oaks,CA","[The Oaks Mall], 176 West Hillcrest Dr, Thousand Oaks,CA 91360, (805) 367-5032"
-118.35079,33.83024,"Dicks Sporting Goods-Torrance,CA","[Del Amo Fashion Center], 21800 Hawthorne Blvd, Torrance,CA 90503, (424) 206-4240"
-120.8780428,37.5148505,"Dicks Sporting Goods-Turlock,CA","[Monte Vista Crossings], 2711 Countryside Dr, Turlock,CA 95380, (209) 216-4385"
-117.795027,33.725725,"Dicks Sporting Goods-Tustin,CA","[The Market Place], 2771 El Camino Real, Tustin,CA 92782, (714) 731-1300"
-117.638015,34.132656,"Dicks Sporting Goods-Upland,CA","[Colonies Crossroads], 1939 North Campus Avenue, Upland,CA 91784, (909) 946-7192"
-117.343929,34.47044,"Dicks Sporting Goods-Victorville,CA","[The Mall Of Victor Valley], 14500 Bear Valley Road, Victorville,CA 92392, (760) 245-4151"
-119.313753,36.297927,"Dicks Sporting Goods-Visalia,CA","[Gateway Plaza], 3637 S Mooney Blvd, Visalia,CA 93277, (559) 636-0633"
-117.886353,34.072852,"Dicks Sporting Goods-West Covina,CA","[Westfield Eastland Shopping Center], 2753 Eastland Center Drive, West Covina,CA 91791, (626) 331-8227"
-117.735925,33.873589,"Dicks Sporting Goods-Yorba Linda,CA","[Savi Ranch], 23081 Savi Ranch Parkway, Yorba Linda,CA 92887, (714) 685-7802"
-104.810099,39.59333,"Dicks Sporting Goods-Aurora,CO","[Cornerstar], 15400 East Briarwood Circle Unit A, Aurora,CO 80016, (303) 617-7930"
-104.863206,39.694608,"Dicks Sporting Goods-Aurora,CO","[Gardens On Havana], 1200 S Ironton Street, Aurora,CO 80012, (303) 755-0410"
-104.778959,39.953535,"Dicks Sporting Goods-Brighton,CO","[Prairie Center], 2269 Prairie Center Parkway, Brighton,CO 80601, (720) 685-1701"
-105.132084,39.929079,"Dicks Sporting Goods-Broomfield,CO","[Flatiron Crossing], 31 West Flatiron Crossing Drive, Broomfield,CO 80021, (720) 887-0900"
-104.795821,38.945218,"Dicks Sporting Goods-Colorado Springs,CO","[Chapel Hills Mall], 1710 Briar Gate Blvd, Colorado Springs,CO 80920, (719) 264-1810"
-104.717279,38.87961,"Dicks Sporting Goods-Colorado Springs,CO","[First And Main Tower Center], 3133 Cinema Point, Colorado Springs,CO 80922, (719) 638-3400"
-105.078544,39.70923,"Dicks Sporting Goods-Lakewood,CO","[Belmar Center], 7313 West Alaska Drive, Lakewood,CO 80226, (303) 600-2600"
-104.879412,39.56067,"Dicks Sporting Goods-Littleton,CO","[Park Meadows Mall], 8435 Park Meadows Center Drive, Littleton,CO 80124, (720) 479-0600"
-105.094763,39.609838,"Dicks Sporting Goods-Littleton,CO","[Southwest Plaza], 8501 West Bowles Avenue, Littleton,CO 80123, (720) 981-0618"
-105.097376,40.153598,"Dicks Sporting Goods-Longmont,CO","[Harvest Junction], 210 Ken Pratt Blvd, Longmont,CO 80501, (303) 682-5740"
-104.987782,40.410677,"Dicks Sporting Goods-Loveland,CO","[Promenade Shops At Centerra], 5875 Sky Pond Drive, Loveland,CO 80537, (970) 461-9762"
-104.61506,38.29834,"Dicks Sporting Goods-Pueblo,CO","[Pueblo Crossing], 5945 N Elizabeth St, Pueblo,CO 81008, (719) 696-3096"
-104.978132,39.99541,"Dicks Sporting Goods-Thornton,CO","[Larkridge Shopping Center], 16521 Washington Street, Thornton,CO 80023, (303) 280-6153"
-72.884407,41.824169,"Dicks Sporting Goods-Canton,CT","[Shoppes At Farmington Valley], 110 Albany Turnpike, Canton,CT 06019, (860) 693-1619"
-73.477054,41.378577,"Dicks Sporting Goods-Danbury,CT","[Danbury Fair Mall], 7 Backus Avenue, Danbury,CT 06810, (203) 730-0164"
-72.57815,41.99819,"Dicks Sporting Goods-Enfield,CT","[State Line Plaza], 130 Elm Street, Enfield,CT 06082, (860) 253-9475"
-71.993281,41.585463,"Dicks Sporting Goods-Lisbon,CT","[Lisbon Landing], 170 River Road Suite 2, Lisbon,CT 06351, (860) 376-4141"
-72.547082,41.803912,"Dicks Sporting Goods-Manchester,CT","[The Pavilions At Buckland Hills], 179 Pavillion Drive, Manchester,CT 06040, (860) 648-4044"
-72.803704,41.550322,"Dicks Sporting Goods-Meriden,CT","[Westfield Shoppingtown Meriden], 470 Lewis Avenue, Meriden,CT 06451, (203) 686-0462"
-73.038501,41.236772,"Dicks Sporting Goods-Milford,CT","[Westfield Shoppington Center], 1201 Boston Post Road, Milford,CT 06460, (203) 876-0477"
-72.719157,41.667567,"Dicks Sporting Goods-Newington,CT","[Turnpike Plaza], 2985 Berlin Turnpike, Newington,CT 06111, (860) 666-3877"
-72.8717988,41.3555653,"Dicks Sporting Goods-North Haven,CT","[Home Depot Plaza], 411 Universal Drive North, North Haven,CT 06473, (203) 836-2860"
-73.441542,41.100904,"Dicks Sporting Goods-Norwalk,CT","[Connecticut Ave], 444 Connecticut Ave, Norwalk,CT 06854, (283) 642-2083"
-72.840326,41.675775,"Dicks Sporting Goods-Plainville,CT","[Connecticut Commons], 280 New Britain Avenue, Plainville,CT 06062, (860) 747-2102"
-72.152395,41.380871,"Dicks Sporting Goods-Waterford,CT","[Waterford Commons], 915 Hartford Turnpike #A1, Waterford,CT 06385, (860) 447-2886"
-76.9522461,38.9216731,"Dicks Sporting Goods-Washington,DC","[The Shops At Dakota Crossing], 2470 Market Street Ne, Washington,DC 20018, (202) 971-8214"
-75.542959,39.19111,"Dicks Sporting Goods-Dover,DE","[Dover Mall], 1365 N Dupont Highway, Dover,DE 19901, (302) 678-9160"
-75.651084,39.673285,"Dicks Sporting Goods-Newark,DE","[Christiana Center], 100 Center Drive, Newark,DE 19702, (302) 738-8322"
-75.534377,39.830705,"Dicks Sporting Goods-Wilmington,DE","[Brandywine Towne Center], 1000 Brandywine Parkway, Wilmington,DE 19803, (302) 477-9577"
-80.14623,25.94657,"Dicks Sporting Goods-Aventura,FL","[Aventura], 18499 Biscayne  Blvd, Aventura,FL 33160, (305) 907-5429"
-80.2036802,26.372399,"Dicks Sporting Goods-Boca Raton,FL","[Mission Bay Plaza], 20429 South SR 7, Boca Raton,FL 33498, (561) 288-4044"
-80.090674,26.532226,"Dicks Sporting Goods-Boynton Beach,FL","[Boynton Festive Center], 515 N Congress Ave, Boynton Beach,FL 33426, (561) 734-7771"
-82.575349,27.464348,"Dicks Sporting Goods-Bradenton,FL","[Centre Point Commons], 4108 14Th Street West, Bradenton,FL 34205, (941) 751-6900"
-82.32834,27.932781,"Dicks Sporting Goods-Brandon,FL","[Brandon Town Center], 901 Brandon Towne Center Mall, Brandon,FL 33511, (813) 684-3100"
-82.512865,28.5334642,"Dicks Sporting Goods-Brooksville,FL","[Cortez Commons]. 12936 Cortez Blvd, Brooksville,FL 34613, (352) 200-5716"
-82.735231,28.0136,"Dicks Sporting Goods-Clearwater,FL","[Countryside Center], 26583 Hwy 19 North, Clearwater,FL 33761, (727) 791-8580"
-81.7320175,28.5454597,"Dicks Sporting Goods-Clermont,FL","[Sandhills Commons], 1325 Sandy Grove Ave, Clermont,FL 34711, (352) 404-5354"
-80.246513,26.2381082,"Dicks Sporting Goods-Coral Springs,FL","[The Plaza at Coral Springs], 8921 W Atlantic Blvd, Coral Springs,FL 33071, (754) 484-3423"
-80.30556,25.69339,"Dicks Sporting Goods-Dadeland Station,FL","[Dadeland Station], 8364 South Dixie Hwy, Dadeland Station,FL 33143, (786) 329-6761"
-81.64357,28.226677,"Dicks Sporting Goods-Davenport,FL","[Posner Town Center], 1300 Posner Blvd, Davenport,FL 33837, (863) 424-4444"
-81.080402,29.179876,"Dicks Sporting Goods-Daytona Beach,FL","[International Speedway Square], 2500 W International Speedway Blvd, Daytona Beach,FL 32114, (386) 255-5533"
-80.117224,26.157833,"Dicks Sporting Goods-Fort Lauderdale,FL","[Regions Bank Plaza], 2420 North Federal Hwy, Fort Lauderdale,FL 33305, (954) 566-1448"
-81.791926,26.485471,"Dicks Sporting Goods-Fort Myers,FL","[Gulf Coast Town Center], 10011 Gulf Center Drive, Fort Myers,FL 33913, (239) 433-0216"
-81.9008179,26.6968307,"Dicks Sporting Goods-Fort Myers,FL","[Page Field Commons], 4977 Cleveland Ave, Fort Myers,FL 33907, (239) 362-9575"
-82.3825867,29.6282207,"Dicks Sporting Goods-Gainesville,FL","[Butler North], 3964 Plaza Blvd, Gainesville,FL 32608, (352) 377-3316"
-81.660566,30.453207,"Dicks Sporting Goods-Jacksonville,FL","[Parkway Shops] 14964 Max Leggett Pkwy, Jacksonville,FL 32218, (904) 757-9602"
-81.525495,30.257776,"Dicks Sporting Goods-Jacksonville,FL","[St Johns Town Center], 10390 Milltown Parkway, Jacksonville,FL 32246, (904) 642-4299"
-80.269823,27.241834,"Dicks Sporting Goods-Jensen Beach,FL","[Treasurt Coast Commons], 3101 NW Federal Hwy, Jensen Beach,FL 34957, (none listed)"
-81.9680534,28.0879359,"Dicks Sporting Goods-Lakeland,FL","[Lakeland Park Center], 919 Lakeland Park Center Dr [Ste 300], Lakeland,FL 33809, (863) 248-1200"
-80.649289,28.078949,"Dicks Sporting Goods-Melbourne,FL","[Melbourne Square], 1700 W New Haven Avenue, Melbourne,FL 32904, (321) 984-4012"
-80.38468,25.69081,"Dicks Sporting Goods-Miami,FL","[The Palms At Town & Country], 11900 Mills Drive, Miami,FL 33183, (305) 595-9410"
-80.19511,25.80874,"Dicks Sporting Goods-Miami,FL","[The Shops at Midtown Miami], 3401 North Miami Ave, Miami,FL 33137, (786) 221-0650"
-81.7746071,26.2172212,"Dicks Sporting Goods-Naples,FL","[Naples], 5955 Naples Blvd, Naples,FL 34109, (239) 325-6456"
-82.194126,29.141162,"Dicks Sporting Goods-Ocala,FL","[Market Street At Heathbrook], 4414 Sw College Road Suite 1800, Ocala,FL 34474, (352) 237-7672"
-81.735858,30.18684,"Dicks Sporting Goods-Orange Park,FL","[Orange Park Mall], 1910 Wells Road, Orange Park,FL 32073, (904) 215-0207"
-81.338226,28.554623,"Dicks Sporting Goods-Orlando,FL","[Fashion Square Mall], 724 Herndon Ave, Orlando,FL 32803, (321) 332-9991"
-81.4008171,28.4496861,"Dicks Sporting Goods-Orlando,FL","[Florida Mall], 8001 S Orange Blossom Trail, Orlando,FL 32809, (321) 445-4286"
-81.42875,28.496185,"Dicks Sporting Goods-Orlando,FL","[Millenia Expo], 4615 Millenia Plaza Way, Orlando,FL 32839, (407) 355-0733"
-81.207196,28.558796,"Dicks Sporting Goods-Orlando,FL","[Shoppes At Alafaya], 1100 Alafaya Trail, Orlando,FL 32828, (407) 380-9066"
-87.1209414,30.6032972,"Dicks Sporting Goods-Pace,FL","[Pace Crossroads], 4881 Hwy 90, Pace,FL 32571, (850) 463-3156"
-85.880425,30.227773,"Dicks Sporting Goods-Panama City Beach,FL","[Pier Park North], 15700 Panama City Beach Park, Panama City Beach,FL 32413, (850) 238-3322"
-80.307679,26.007642,"Dicks Sporting Goods-Pembroke,FL","[Pembroke Crossings], 11940 Pines Blvd, Pembroke,FL 33026, (954) 430-5873"
-87.211556,30.474467,"Dicks Sporting Goods-Pensacola,FL","[Pensacola Cordova Mall] 5100 N 9th Ave, Pensacola,FL 32504, (850) 478-9605"
-80.25037,26.109769,"Dicks Sporting Goods-Plantation,FL","[The Fountains], 801 S University Drive, Plantation,FL 33324, (954) 472-8855"
-81.341519,28.80207,"Dicks Sporting Goods-Sanford,FL","[Seminole Towne Center], 350 Towne Center Circle, Sanford,FL 32771, (407) 324-5800"
-82.7314902,27.7918472,"Dicks Sporting Goods-St Petersburg,FL","[Tyrone Square Mall], 6775 22nd Ave H, St Petersburg,FL 33710, (727) 290-4476"
-80.32469,26.14612,"Dicks Sporting Goods-Sunrise,FL","[Sawgrass Mills Mall], 12801 West Sunrise Blvd, Sunrise,FL 33323, (954) 375-7937"
-84.250986,30.432731,"Dicks Sporting Goods-Tallahassee,FL","[Tallahassee Shopping Center], 1729 Apalachee Parkway, Tallahassee,FL 32301, (850) 309-0490"
-82.576307,28.066782,"Dicks Sporting Goods-Tampa,FL","[Westfield Citrus Park], 8100 Citrus Park Town Center, Tampa,FL 33625, (813) 920-5700"
-82.529796,27.94672,"Dicks Sporting Goods-Tampa,FL","[Westshore Plaza], 258 Westshore Plaza, Tampa,FL 33609, (813) 422-5132"
-82.352444,28.243841,"Dicks Sporting Goods-Wesley Chapel,FL","[Wesley Chapel], 5925 Wesley Grove Blvd, Wesley Chapel,FL 33543, (813) 991-1618"
-80.187727,26.680098,"Dicks Sporting Goods-West Palm Beach,FL","[Southern Crossing], 8821 Southern Blvd, West Palm Beach,FL 33411, (561) 204-4133"
-84.292797,34.045685,"Dicks Sporting Goods-Alpharetta,GA","[North Point Mall], 6440 North Point Parkway, Alpharetta,GA 30022, (770) 521-1195"
-83.4235,33.9425,"Dicks Sporting Goods-Athens,GA","[Epps Bridge Center], 1791 Oconee Connector, Athens,GA 30606, (706) 227-4077"
-84.360461,33.852499,"Dicks Sporting Goods-Atlanta,GA","[Lenox Marketplace], 3535 Peachtree Road, Atlanta,GA 30326, (404) 267-0200"
-82.080688,33.467308,"Dicks Sporting Goods-Augusta,GA","[Augusta Mall], 3450 Wrightsboro Road, Augusta,GA 30909, (706) 733-1199"
-81.481185,31.204075,"Dicks Sporting Goods-Brunswick,GA","[Glynn Isles], 440 Glynn Isles, Brunswick,GA 31525, (912) 262-2433"
-83.985337,34.068917,"Dicks Sporting Goods-Buford,GA","[Mall Of Georgia At Millcreek], 3333 Buford Drive, Buford,GA 30519, (678) 482-1200"
-84.45944,34.237844,"Dicks Sporting Goods-Canton,GA","[Canton Marketplace], 1810 Cumming Highway, Canton,GA 30114, (770) 345-1218"
-84.946841,32.544248,"Dicks Sporting Goods-Columbus Park,GA","[Columbus Park Crossing], 5550 Whittlesey Blvd, Columbus Park,GA 31909, (706) 320-0179"
-84.128332,34.19233,"Dicks Sporting Goods-Cumming,GA","[Cumming Town Center], 2145 Marketplace Blvd, Cumming,GA 30040, (770) 292-9834"
-84.446689,33.480523,"Dicks Sporting Goods-Fayetteville,GA","[Fayette Pavilion], 305 A Pavillion Parkway, Fayetteville,GA 30214, (678) 817-0676"
-83.84376,34.29579,"Dicks Sporting Goods-Gainesville,GA","[Lakeshore Mall], 150 Pearl Nix Parkway, Gainesville,GA 30501, (770) 534-4730"
-81.603882,31.807868,"Dicks Sporting Goods-Hinesville,GA","[Oglethorpe Square], 863 Oglethorpe Hwy, Hinesville,GA 31313, (912) 369-0701"
-84.571883,34.004803,"Dicks Sporting Goods-Kennesaw,GA","[Town Center Commons], 691 Ernest W Barrett Parkway Nw, Kennesaw,GA 30144, (770) 281-0200"
-83.911906,33.846485,"Dicks Sporting Goods-Loganville,GA","[North Logan Commons], 4040 Atlanta Highway, Loganville,GA 30052, (770) 466-1333"
-83.713837,32.929319,"Dicks Sporting Goods-Macon,GA","[The Shoppes At River Crossing], 5080 Riverside Drive, Macon,GA 31210, (478) 477-6777"
-84.4261169,33.9859772,"Dicks Sporting Goods-Marietta,GA","[East Cobb Crossing], 4269 Roswell Rd, Marietta,GA 30062, (678) 433-0010"
-84.217831,33.464392,"Dicks Sporting Goods-Mcdonough,GA","[Southpoint], 1855 Jonesboro Road, Mcdonough,GA 30253, (770) 957-4336"
-84.762645,33.389839,"Dicks Sporting Goods-Newnan,GA","[The Village At Newnan Crossing], 382 Newnan Crossing Bypass, Newnan,GA 30264, (770) 253-1501"
-84.233583,33.953525,"Dicks Sporting Goods-Norcross,GA","[Peachtree Square], 6050 Peachtree Parkway Suite 450, Norcross,GA 30092, (770) 613-0077"
-81.2461155,32.1349851,"Dicks Sporting Goods-Pooler,GA","[Pooler Pointe], 201 Tanger Outlets Blvd [ste 100], Pooler,GA 31322, (912) 330-2654"
